#      date     time    lon    lat    lev     name    value 
 2017-05-15 18:00:00 27.3082 58.2776     10 temperature  282.987 
 2017-05-15 18:00:00 27.3082 58.2776     30 temperature  282.987 
 2017-05-15 18:00:00 27.3082 58.2776     50 temperature 282.8081 
 2017-05-15 18:00:00 27.3082 58.2776     70 temperature 282.6218 
 2017-05-15 18:00:00 27.3082 58.2776     90 temperature 282.4354 
 2017-05-15 18:00:00 27.3082 58.2776    110 temperature 282.2452 
 2017-05-15 18:00:00 27.3082 58.2776    160 temperature 281.7675 
 2017-05-15 18:00:00 27.3082 58.2776    300 temperature 280.4446 
 2017-05-15 18:00:00 27.3082 58.2776    600 temperature 278.4822 
 2017-05-15 18:00:00 27.3082 58.2776   1400 temperature 275.3139 
 2017-05-15 18:00:00 27.3082 58.2776   3000 temperature 266.6293 
 2017-05-15 18:00:00 27.3082 58.2776      0  temp_2m 283.1265 
 2017-05-15 18:00:00 27.3082 58.2776     10 pot_temp 282.9034 
 2017-05-15 18:00:00 27.3082 58.2776     30 pot_temp 282.9034 
 2017-05-15 18:00:00 27.3082 58.2776     50 pot_temp 282.9118 
 2017-05-15 18:00:00 27.3082 58.2776     70 pot_temp 282.9206 
 2017-05-15 18:00:00 27.3082 58.2776     90 pot_temp 282.9294 
 2017-05-15 18:00:00 27.3082 58.2776    110 pot_temp 282.9345 
 2017-05-15 18:00:00 27.3082 58.2776    160 pot_temp 282.9447 
 2017-05-15 18:00:00 27.3082 58.2776    300 pot_temp 282.9884 
 2017-05-15 18:00:00 27.3082 58.2776    600 pot_temp 283.9691 
 2017-05-15 18:00:00 27.3082 58.2776   1400 pot_temp 288.7684 
 2017-05-15 18:00:00 27.3082 58.2776   3000 pot_temp 296.2183 
 2017-05-15 18:00:00 27.3082 58.2776     10   U_wind 2.122269 
 2017-05-15 18:00:00 27.3082 58.2776     30   U_wind 2.122269 
 2017-05-15 18:00:00 27.3082 58.2776     50   U_wind 2.171122 
 2017-05-15 18:00:00 27.3082 58.2776     70   U_wind  2.22205 
 2017-05-15 18:00:00 27.3082 58.2776     90   U_wind 2.272976 
 2017-05-15 18:00:00 27.3082 58.2776    110   U_wind 2.291822 
 2017-05-15 18:00:00 27.3082 58.2776    160   U_wind 2.323055 
 2017-05-15 18:00:00 27.3082 58.2776    300   U_wind 2.294547 
 2017-05-15 18:00:00 27.3082 58.2776    600   U_wind 3.268883 
 2017-05-15 18:00:00 27.3082 58.2776   1400   U_wind 9.620501 
 2017-05-15 18:00:00 27.3082 58.2776   3000   U_wind 16.09416 
 2017-05-15 18:00:00 27.3082 58.2776     10   V_wind -8.029153 
 2017-05-15 18:00:00 27.3082 58.2776     30   V_wind -8.029153 
 2017-05-15 18:00:00 27.3082 58.2776     50   V_wind -8.275218 
 2017-05-15 18:00:00 27.3082 58.2776     70   V_wind -8.531726 
 2017-05-15 18:00:00 27.3082 58.2776     90   V_wind -8.788233 
 2017-05-15 18:00:00 27.3082 58.2776    110   V_wind -8.987525 
 2017-05-15 18:00:00 27.3082 58.2776    160   V_wind -9.454734 
 2017-05-15 18:00:00 27.3082 58.2776    300   V_wind -10.52653 
 2017-05-15 18:00:00 27.3082 58.2776    600   V_wind -12.17332 
 2017-05-15 18:00:00 27.3082 58.2776   1400   V_wind -0.2565872 
 2017-05-15 18:00:00 27.3082 58.2776   3000   V_wind -0.5133922 
 2017-05-15 18:00:00 27.3082 58.2776      0    Kz_1m 0.3377444 
 2017-05-15 18:00:00 27.3082 58.2776     10 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776     30 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776     50 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776     70 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776     90 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776    110 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776    160 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776    300 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776    600 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776   1400 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776   3000 cnc_NO2_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776     10 cnc_NO_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776     30 cnc_NO_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776     50 cnc_NO_gas        0 
 2017-05-15 18:00:00 27.3082 58.2776     70 cnc_NO_gas        0 
